query	target	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A3Q1NNK1|A0A3Q1NNK1_BOVIN	0.539	801	366	0	6	806	824	0.972	7	801	808	0.984	3.834E-258	816
A0A3B3I1D6|A0A3B3I1D6_ORYLA	D3ZAF5|D3ZAF5_RAT	0.540	799	365	0	9	807	824	0.970	10	803	810	0.980	3.834E-258	816
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A3Q2U1B0|A0A3Q2U1B0_CHICK	0.557	769	330	0	22	790	824	0.933	23	769	841	0.888	3.834E-258	816
A0A3B3I1D6|A0A3B3I1D6_ORYLA	H2Q7F8|H2Q7F8_PANTR	0.541	797	363	0	12	808	824	0.967	11	802	808	0.980	5.245E-258	815
A0A3B3I1D6|A0A3B3I1D6_ORYLA	B1ALD9|B1ALD9_HUMAN	0.541	797	363	0	12	808	824	0.967	11	802	808	0.980	7.174E-258	815
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I2ZP34|A0A2I2ZP34_GORGO	0.540	797	364	0	12	808	824	0.967	11	802	808	0.980	9.813E-258	814
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F8GQG6|A0A5F8GQG6_MONDO	0.540	798	351	0	10	807	824	0.968	9	772	779	0.981	1.342E-257	814
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q62009-3|POSTN-3_MOUSE	0.556	768	328	0	9	748	824	0.898	10	777	810	0.948	1.342E-257	814
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F4CN27|A0A5F4CN27_CANLF	0.572	741	316	0	12	752	824	0.899	11	749	770	0.960	3.435E-257	813
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I3SQ41|A0A2I3SQ41_PANTR	0.540	797	364	0	12	808	824	0.967	11	803	809	0.980	3.435E-257	813
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F4D8M3|A0A5F4D8M3_CANLF	0.602	695	276	0	12	705	824	0.842	11	705	749	0.928	4.699E-257	812
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q62009-4|POSTN-4_MOUSE	0.575	735	303	0	9	722	824	0.867	10	744	784	0.938	4.699E-257	812
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I2YTD4|A0A2I2YTD4_GORGO	0.539	797	365	0	12	808	824	0.967	11	803	809	0.980	4.699E-257	812
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.600	697	278	0	10	705	824	0.845	9	705	749	0.931	1.202E-256	811
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F1N8W3|F1N8W3_CHICK	0.554	769	326	0	22	790	824	0.933	23	753	825	0.886	1.202E-256	811
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-5|POSTN-5_HUMAN	0.538	797	366	0	12	808	824	0.967	11	803	809	0.980	2.250E-256	811
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F4CU77|A0A5F4CU77_CANLF	0.547	780	329	0	12	791	824	0.947	11	737	779	0.933	7.875E-256	809
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q62009-2|POSTN-2_MOUSE	0.537	799	368	0	9	807	824	0.970	10	804	811	0.980	7.875E-256	809
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q2KJC7|Q2KJC7_BOVIN	0.543	786	334	0	6	791	824	0.954	7	737	779	0.938	1.077E-255	809
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.556	763	337	0	25	787	824	0.926	26	784	795	0.955	1.077E-255	809
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F1P4N9|F1P4N9_CHICK	0.548	774	345	0	22	786	824	0.928	23	796	809	0.957	9.647E-255	806
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I3SNS9|A0A2I3SNS9_PANTR	0.538	794	360	0	12	791	824	0.947	11	804	865	0.918	9.647E-255	806
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q62009-5|POSTN-5_MOUSE	0.567	741	320	0	9	748	824	0.898	10	750	783	0.946	1.805E-254	805
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-3|POSTN-3_HUMAN	0.535	797	355	0	12	808	824	0.967	11	775	781	0.980	2.469E-254	805
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I2ZXC3|A0A2I2ZXC3_GORGO	0.536	796	361	0	12	791	824	0.947	11	806	853	0.933	3.376E-254	804
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A097BW25|A0A097BW25_RAT	0.565	744	322	0	9	752	824	0.903	10	751	783	0.948	4.618E-254	804
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-6|POSTN-6_HUMAN	0.597	695	279	0	12	705	824	0.842	11	705	749	0.928	6.317E-254	803
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I3SDV5|A0A2I3SDV5_PANTR	0.597	695	279	0	12	705	824	0.842	11	705	749	0.928	6.317E-254	803
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I2YLR3|A0A2I2YLR3_GORGO	0.596	695	280	0	12	705	824	0.842	11	705	749	0.928	8.639E-254	803
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I3TPJ2|A0A2I3TPJ2_PANTR	0.534	797	355	0	12	808	824	0.967	11	773	779	0.979	8.639E-254	803
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I2YVT8|A0A2I2YVT8_GORGO	0.534	797	355	0	12	808	824	0.967	11	773	779	0.979	1.182E-253	803
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-2|POSTN-2_HUMAN	0.533	797	356	0	12	808	824	0.967	11	773	779	0.979	4.136E-253	801
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-7|POSTN-7_HUMAN	0.617	664	254	0	12	674	824	0.805	11	674	721	0.921	1.058E-252	800
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15063-4|POSTN-4_HUMAN	0.624	654	245	0	12	664	824	0.792	11	664	751	0.871	3.703E-252	798
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F4DBH8|A0A5F4DBH8_CANLF	0.515	780	353	0	12	791	824	0.947	11	739	794	0.918	1.943E-235	750
A0A3B3I1D6|A0A3B3I1D6_ORYLA	H2RC92|H2RC92_PANTR	0.490	610	310	0	23	632	824	0.740	28	636	683	0.892	4.963E-167	550
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q15582|BGH3_HUMAN	0.490	610	310	0	23	632	824	0.740	28	636	683	0.892	4.963E-167	550
A0A3B3I1D6|A0A3B3I1D6_ORYLA	G3R261|G3R261_GORGO	0.490	610	310	0	23	632	824	0.740	28	636	683	0.892	4.963E-167	550
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.490	610	310	0	23	632	824	0.740	28	636	706	0.863	4.963E-167	550
A0A3B3I1D6|A0A3B3I1D6_ORYLA	G3RTB6|G3RTB6_GORGO	0.481	622	321	0	23	644	824	0.755	28	647	693	0.895	1.719E-166	549
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q3UXJ2|Q3UXJ2_MOUSE	0.488	610	311	0	23	632	824	0.740	28	636	651	0.935	3.200E-166	548
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F7D4G3|F7D4G3_XENTR	0.472	636	333	0	25	656	824	0.767	20	655	674	0.944	8.124E-166	547
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8QGD2|A0A6I8QGD2_XENTR	0.472	636	333	0	25	656	824	0.767	22	657	676	0.941	8.124E-166	547
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q0V9T4|Q0V9T4_XENTR	0.469	640	339	0	1	640	824	0.777	1	639	677	0.944	1.108E-165	546
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8SCL8|A0A6I8SCL8_XENTR	0.473	634	333	0	1	634	824	0.769	1	633	660	0.959	1.512E-165	546
A0A3B3I1D6|A0A3B3I1D6_ORYLA	P82198|BGH3_MOUSE	0.486	610	313	0	23	632	824	0.740	28	636	683	0.892	2.062E-165	546
A0A3B3I1D6|A0A3B3I1D6_ORYLA	P55906|BGH3_BOVIN	0.486	610	313	0	23	632	824	0.740	28	636	683	0.892	2.062E-165	546
A0A3B3I1D6|A0A3B3I1D6_ORYLA	D4A8G5|D4A8G5_RAT	0.486	610	313	0	23	632	824	0.740	28	636	685	0.889	2.062E-165	546
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8RL64|A0A6I8RL64_XENTR	0.472	631	332	0	1	631	824	0.766	1	630	643	0.980	1.329E-164	543
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8QYB9|A0A6I8QYB9_XENTR	0.468	624	329	0	37	656	824	0.752	5	628	647	0.964	2.736E-160	531
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A1D5PXP9|A0A1D5PXP9_CHICK	0.477	608	316	0	23	630	824	0.738	21	626	680	0.891	5.089E-160	530
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	0.485	592	304	0	41	632	824	0.718	5	595	642	0.921	4.464E-159	527
A0A3B3I1D6|A0A3B3I1D6_ORYLA	Q503K1|Q503K1_DANRE	0.466	622	332	0	9	630	824	0.755	6	627	677	0.919	6.088E-159	527
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F7D796|F7D796_MONDO	0.473	610	320	0	23	632	824	0.740	28	636	684	0.890	8.302E-159	526
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F1PW10|F1PW10_CANLF	0.478	599	312	0	41	639	824	0.727	1	599	638	0.939	5.338E-158	524
A0A3B3I1D6|A0A3B3I1D6_ORYLA	H2N1S0|H2N1S0_ORYLA	0.465	620	330	0	20	639	824	0.752	18	634	677	0.911	1.846E-157	522
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F8GLY4|A0A5F8GLY4_MONDO	0.450	610	320	0	23	632	824	0.740	28	609	657	0.886	1.668E-147	493
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A5F8H036|A0A5F8H036_MONDO	0.450	610	320	0	23	632	824	0.740	28	609	657	0.886	1.668E-147	493
A0A3B3I1D6|A0A3B3I1D6_ORYLA	F1MBS3|F1MBS3_BOVIN	0.442	610	328	0	23	632	824	0.740	28	615	649	0.906	2.434E-143	481
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8SXA7|A0A6I8SXA7_XENTR	0.490	512	261	0	41	552	824	0.621	4	515	537	0.953	1.948E-137	464
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8QD38|A0A6I8QD38_XENTR	0.487	512	260	0	41	552	824	0.621	26	532	554	0.915	7.904E-136	459
A0A3B3I1D6|A0A3B3I1D6_ORYLA	A0A6I8SZ77|A0A6I8SZ77_XENTR	0.414	632	342	0	1	632	824	0.767	1	585	626	0.935	3.697E-135	457
A0A3B3I1D6|A0A3B3I1D6_ORYLA	W5N0J7|W5N0J7_LEPOC	0.409	637	372	0	9	639	824	0.766	7	643	687	0.927	2.037E-133	452
P9WNF5|MP70_MYCTU	P9WNF5|MP70_MYCTU	1.000	193	0	0	1	193	193	1.000	1	193	193	1.000	1.088E-111	358
P9WNF5|MP70_MYCTU	P9WNF3|MP83_MYCTU	0.712	164	47	0	30	193	193	0.850	56	219	220	0.745	1.209E-69	237
P9WNF5|MP70_MYCTU	Q9RD45|Q9RD45_STRCO	0.458	144	76	0	48	191	193	0.746	76	217	219	0.648	9.468E-30	122
P9WNF5|MP70_MYCTU	O86667|O86667_STRCO	0.354	158	99	0	35	192	193	0.819	55	208	220	0.700	2.181E-20	94
P9WNF5|MP70_MYCTU	Q877K8|Q877K8_BRADU	0.380	121	74	0	72	192	193	0.627	45	165	167	0.725	1.143E-15	81
P9WNF5|MP70_MYCTU	Q7NIN3|Q7NIN3_GLOVI	0.435	100	55	0	94	192	193	0.513	59	158	167	0.599	1.557E-15	80
P9WNF5|MP70_MYCTU	P74615|Y1483_SYNY3	0.352	129	82	0	64	192	193	0.668	52	179	180	0.711	1.847E-14	77
P9WNF5|MP70_MYCTU	Q89X15|Q89X15_BRADU	0.348	131	82	0	66	191	193	0.653	52	182	184	0.712	1.847E-14	77
P9WNF5|MP70_MYCTU	Q7NE28|Q7NE28_GLOVI	0.388	109	64	0	87	191	193	0.544	59	167	169	0.645	8.642E-14	75
P9WNF5|MP70_MYCTU	P73392|Y1735_SYNY3	0.370	107	66	0	86	190	193	0.544	25	131	133	0.805	8.745E-12	69
D3ZAF5|D3ZAF5_RAT	D3ZAF5|D3ZAF5_RAT	1.000	810	0	0	1	810	810	1.000	1	810	810	1.000	0.000E+00	1626
D3ZAF5|D3ZAF5_RAT	Q62009-3|POSTN-3_MOUSE	0.940	810	49	0	1	810	810	1.000	1	810	810	1.000	0.000E+00	1599
D3ZAF5|D3ZAF5_RAT	Q62009|POSTN_MOUSE	0.905	838	77	0	1	810	810	1.000	1	838	838	1.000	0.000E+00	1584
D3ZAF5|D3ZAF5_RAT	A0A097BW25|A0A097BW25_RAT	0.920	810	63	0	1	810	810	1.000	1	783	783	1.000	0.000E+00	1559
D3ZAF5|D3ZAF5_RAT	Q62009-4|POSTN-4_MOUSE	0.907	810	73	0	1	810	810	1.000	1	784	784	1.000	0.000E+00	1535
D3ZAF5|D3ZAF5_RAT	Q62009-5|POSTN-5_MOUSE	0.906	810	74	0	1	810	810	1.000	1	783	783	1.000	0.000E+00	1533
D3ZAF5|D3ZAF5_RAT	E2QYG1|E2QYG1_CANLF	0.898	810	82	0	1	810	810	1.000	1	808	808	1.000	0.000E+00	1518
D3ZAF5|D3ZAF5_RAT	Q62009-2|POSTN-2_MOUSE	0.898	811	83	0	1	810	810	1.000	1	811	811	1.000	0.000E+00	1518
D3ZAF5|D3ZAF5_RAT	A0A3Q1NNK1|A0A3Q1NNK1_BOVIN	0.891	810	88	0	1	810	810	1.000	1	808	808	1.000	0.000E+00	1504
D3ZAF5|D3ZAF5_RAT	E2QUG4|E2QUG4_CANLF	0.866	836	108	0	1	810	810	1.000	1	836	836	1.000	0.000E+00	1503
D3ZAF5|D3ZAF5_RAT	B1ALD9|B1ALD9_HUMAN	0.890	810	89	0	1	810	810	1.000	1	808	808	1.000	0.000E+00	1502
D3ZAF5|D3ZAF5_RAT	A0A2I2ZP34|A0A2I2ZP34_GORGO	0.889	810	90	0	1	810	810	1.000	1	808	808	1.000	0.000E+00	1500
D3ZAF5|D3ZAF5_RAT	H2Q7F8|H2Q7F8_PANTR	0.888	810	90	0	1	810	810	1.000	1	808	808	1.000	0.000E+00	1498
D3ZAF5|D3ZAF5_RAT	D1Z308|D1Z308_BOVIN	0.859	836	114	0	1	810	810	1.000	1	836	836	1.000	0.000E+00	1489
D3ZAF5|D3ZAF5_RAT	Q15063|POSTN_HUMAN	0.859	836	114	0	1	810	810	1.000	1	836	836	1.000	0.000E+00	1487
D3ZAF5|D3ZAF5_RAT	G3QUZ5|G3QUZ5_GORGO	0.858	836	115	0	1	810	810	1.000	1	836	836	1.000	0.000E+00	1486
D3ZAF5|D3ZAF5_RAT	A0A2I3S1C4|A0A2I3S1C4_PANTR	0.857	836	116	0	1	810	810	1.000	1	836	836	1.000	0.000E+00	1483
D3ZAF5|D3ZAF5_RAT	A0A2I3S777|A0A2I3S777_PANTR	0.893	785	84	0	1	785	810	0.969	1	783	812	0.964	0.000E+00	1461
D3ZAF5|D3ZAF5_RAT	A0A5F4DDV1|A0A5F4DDV1_CANLF	0.857	810	116	0	1	810	810	1.000	1	809	809	1.000	0.000E+00	1439
D3ZAF5|D3ZAF5_RAT	Q15063-3|POSTN-3_HUMAN	0.857	810	112	0	1	810	810	1.000	1	781	781	1.000	0.000E+00	1438
D3ZAF5|D3ZAF5_RAT	A0A5F4DKC3|A0A5F4DKC3_CANLF	0.855	810	117	0	1	810	810	1.000	1	806	806	1.000	0.000E+00	1435
D3ZAF5|D3ZAF5_RAT	A0A2I2ZXC3|A0A2I2ZXC3_GORGO	0.831	837	135	0	1	799	810	0.986	1	837	853	0.981	0.000E+00	1435
D3ZAF5|D3ZAF5_RAT	A0A2I3SNS9|A0A2I3SNS9_PANTR	0.831	835	135	0	1	799	810	0.986	1	835	865	0.965	0.000E+00	1431
D3ZAF5|D3ZAF5_RAT	A0A3Q1N5X2|A0A3Q1N5X2_BOVIN	0.851	810	120	0	1	810	810	1.000	1	809	809	1.000	0.000E+00	1427
D3ZAF5|D3ZAF5_RAT	A0A3Q1MF21|A0A3Q1MF21_BOVIN	0.851	810	120	0	1	810	810	1.000	1	806	806	1.000	0.000E+00	1426
D3ZAF5|D3ZAF5_RAT	Q15063-5|POSTN-5_HUMAN	0.849	810	122	0	1	810	810	1.000	1	809	809	1.000	0.000E+00	1423
D3ZAF5|D3ZAF5_RAT	A0A2I2YTD4|A0A2I2YTD4_GORGO	0.848	810	123	0	1	810	810	1.000	1	809	809	1.000	0.000E+00	1422
D3ZAF5|D3ZAF5_RAT	A0A2I3SQ41|A0A2I3SQ41_PANTR	0.848	810	123	0	1	810	810	1.000	1	809	809	1.000	0.000E+00	1421
D3ZAF5|D3ZAF5_RAT	A0A5F8HIW3|A0A5F8HIW3_MONDO	0.844	810	125	0	1	810	810	1.000	1	802	802	1.000	0.000E+00	1413
D3ZAF5|D3ZAF5_RAT	A0A5F4CN27|A0A5F4CN27_CANLF	0.864	787	103	0	1	787	810	0.972	1	758	770	0.984	0.000E+00	1410
D3ZAF5|D3ZAF5_RAT	F6TB66|F6TB66_MONDO	0.819	830	146	0	1	810	810	1.000	1	830	830	1.000	0.000E+00	1398
D3ZAF5|D3ZAF5_RAT	A0A5F4CU77|A0A5F4CU77_CANLF	0.825	810	136	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1375
D3ZAF5|D3ZAF5_RAT	Q15063-4|POSTN-4_HUMAN	0.824	810	132	0	1	810	810	1.000	1	751	751	1.000	0.000E+00	1374
D3ZAF5|D3ZAF5_RAT	Q2KJC7|Q2KJC7_BOVIN	0.820	810	140	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1367
D3ZAF5|D3ZAF5_RAT	Q15063-2|POSTN-2_HUMAN	0.816	810	143	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1359
D3ZAF5|D3ZAF5_RAT	A0A2I2YVT8|A0A2I2YVT8_GORGO	0.816	810	143	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1358
D3ZAF5|D3ZAF5_RAT	A0A2I3TPJ2|A0A2I3TPJ2_PANTR	0.815	810	144	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1358
D3ZAF5|D3ZAF5_RAT	A0A5F4DBH8|A0A5F4DBH8_CANLF	0.823	799	136	0	1	799	810	0.986	1	770	794	0.970	0.000E+00	1354
D3ZAF5|D3ZAF5_RAT	A0A5F8GCT4|A0A5F8GCT4_MONDO	0.804	810	157	0	1	810	810	1.000	1	803	803	1.000	0.000E+00	1337
D3ZAF5|D3ZAF5_RAT	A0A5F4D8M3|A0A5F4D8M3_CANLF	0.789	810	158	0	1	810	810	1.000	1	749	749	1.000	0.000E+00	1306
D3ZAF5|D3ZAF5_RAT	Q15063-7|POSTN-7_HUMAN	0.788	810	153	0	1	810	810	1.000	1	721	721	1.000	0.000E+00	1305
D3ZAF5|D3ZAF5_RAT	A0A5F8GQG6|A0A5F8GQG6_MONDO	0.783	810	169	0	1	810	810	1.000	1	779	779	1.000	0.000E+00	1295
D3ZAF5|D3ZAF5_RAT	Q15063-6|POSTN-6_HUMAN	0.780	810	165	0	1	810	810	1.000	1	749	749	1.000	0.000E+00	1290
D3ZAF5|D3ZAF5_RAT	A0A2I2YLR3|A0A2I2YLR3_GORGO	0.780	810	165	0	1	810	810	1.000	1	749	749	1.000	0.000E+00	1289
D3ZAF5|D3ZAF5_RAT	A0A2I3SDV5|A0A2I3SDV5_PANTR	0.779	810	165	0	1	810	810	1.000	1	749	749	1.000	0.000E+00	1289
D3ZAF5|D3ZAF5_RAT	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.757	810	182	0	1	810	810	1.000	1	749	749	1.000	0.000E+00	1245
D3ZAF5|D3ZAF5_RAT	A0A3Q2UBV6|A0A3Q2UBV6_CHICK	0.770	792	180	0	14	805	810	0.978	13	797	801	0.980	0.000E+00	1242
D3ZAF5|D3ZAF5_RAT	A0A3Q2UC30|A0A3Q2UC30_CHICK	0.746	812	201	0	14	805	810	0.978	13	824	828	0.981	0.000E+00	1228
D3ZAF5|D3ZAF5_RAT	A0A3Q2TUR8|A0A3Q2TUR8_CHICK	0.744	814	202	0	14	805	810	0.978	13	826	830	0.981	0.000E+00	1227
D3ZAF5|D3ZAF5_RAT	A0A3Q2U321|A0A3Q2U321_CHICK	0.776	772	171	0	14	785	810	0.953	13	775	857	0.890	0.000E+00	1222
D3ZAF5|D3ZAF5_RAT	A0A3Q2U1B0|A0A3Q2U1B0_CHICK	0.764	772	176	0	14	785	810	0.953	13	759	841	0.888	0.000E+00	1200
D3ZAF5|D3ZAF5_RAT	F1N8W3|F1N8W3_CHICK	0.747	772	185	0	14	785	810	0.953	13	743	825	0.886	0.000E+00	1168
D3ZAF5|D3ZAF5_RAT	F1P4N9|F1P4N9_CHICK	0.735	772	189	0	14	785	810	0.953	13	727	809	0.884	0.000E+00	1146
D3ZAF5|D3ZAF5_RAT	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.689	786	242	0	13	798	810	0.970	4	783	795	0.981	0.000E+00	1080
D3ZAF5|D3ZAF5_RAT	A0A6I8RT64|A0A6I8RT64_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	955	0.822	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8STU8|A0A6I8STU8_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1021	0.769	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8SHV8|A0A6I8SHV8_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1053	0.745	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8RJX8|A0A6I8RJX8_XENTR	0.683	793	243	0	13	780	810	0.948	5	797	1053	0.753	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8Q6H3|A0A6I8Q6H3_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1053	0.745	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8SKP7|A0A6I8SKP7_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1053	0.745	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8RCS6|A0A6I8RCS6_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1053	0.745	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	A0A6I8RTB3|A0A6I8RTB3_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1053	0.745	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	F6R8E6|F6R8E6_XENTR	0.689	785	235	0	13	770	810	0.936	5	789	1086	0.723	0.000E+00	1079
D3ZAF5|D3ZAF5_RAT	W5MPT1|W5MPT1_LEPOC	0.657	793	268	0	4	785	810	0.965	3	795	821	0.966	0.000E+00	1031
D3ZAF5|D3ZAF5_RAT	Q75U66|Q75U66_DANRE	0.610	773	295	0	24	796	810	0.954	22	779	782	0.969	1.174E-293	918
D3ZAF5|D3ZAF5_RAT	A0A0R4IS83|A0A0R4IS83_DANRE	0.610	773	301	0	24	796	810	0.954	22	794	797	0.970	1.174E-293	918
D3ZAF5|D3ZAF5_RAT	A0A0R4IPF4|A0A0R4IPF4_DANRE	0.617	760	290	0	24	783	810	0.938	22	778	785	0.964	1.445E-292	915
D3ZAF5|D3ZAF5_RAT	A0A0R4INY2|A0A0R4INY2_DANRE	0.623	748	275	0	24	771	810	0.923	22	751	756	0.966	2.433E-291	911
D3ZAF5|D3ZAF5_RAT	E7F5I3|E7F5I3_DANRE	0.594	759	307	0	12	770	810	0.937	11	767	882	0.858	3.980E-278	873
D3ZAF5|D3ZAF5_RAT	A0A3B3HQ51|A0A3B3HQ51_ORYLA	0.621	717	270	0	4	716	810	0.880	3	719	729	0.984	4.891E-277	870
D3ZAF5|D3ZAF5_RAT	A0A3B3HUB7|A0A3B3HUB7_ORYLA	0.649	678	236	0	4	681	810	0.837	3	676	719	0.937	1.715E-276	868
D3ZAF5|D3ZAF5_RAT	A0A3B3IBI9|A0A3B3IBI9_ORYLA	0.649	678	236	0	4	681	810	0.837	3	676	719	0.937	1.715E-276	868
D3ZAF5|D3ZAF5_RAT	H2LET9|H2LET9_ORYLA	0.649	678	236	0	4	681	810	0.837	3	676	723	0.932	1.715E-276	868
D3ZAF5|D3ZAF5_RAT	H2LEU3|H2LEU3_ORYLA	0.659	653	221	0	4	656	810	0.806	3	652	654	0.994	4.796E-271	852
D3ZAF5|D3ZAF5_RAT	E9QIF5|E9QIF5_DANRE	0.645	670	237	0	12	681	810	0.827	11	679	695	0.963	6.561E-271	852
D3ZAF5|D3ZAF5_RAT	H2LEU1|H2LEU1_ORYLA	0.628	678	246	0	4	681	810	0.837	3	664	707	0.936	1.200E-264	834
D3ZAF5|D3ZAF5_RAT	A0A3B3I1D6|A0A3B3I1D6_ORYLA	0.559	769	328	0	10	778	810	0.949	9	752	824	0.903	9.523E-260	820
D3ZAF5|D3ZAF5_RAT	A0A3B3HTU1|A0A3B3HTU1_ORYLA	0.555	769	327	0	10	778	810	0.949	9	743	815	0.902	2.680E-257	812
D3ZAF5|D3ZAF5_RAT	A0A6I8SCL8|A0A6I8SCL8_XENTR	0.535	610	283	0	27	636	810	0.753	25	633	660	0.923	1.107E-189	616
D3ZAF5|D3ZAF5_RAT	D4A8G5|D4A8G5_RAT	0.504	657	323	0	1	652	810	0.805	4	660	685	0.959	3.854E-189	614
D3ZAF5|D3ZAF5_RAT	H2RC92|H2RC92_PANTR	0.533	610	284	0	23	632	810	0.753	26	634	683	0.892	5.263E-189	614
D3ZAF5|D3ZAF5_RAT	Q15582|BGH3_HUMAN	0.533	610	284	0	23	632	810	0.753	26	634	683	0.892	5.263E-189	614
D3ZAF5|D3ZAF5_RAT	G3R261|G3R261_GORGO	0.533	610	284	0	23	632	810	0.753	26	634	683	0.892	5.263E-189	614
D3ZAF5|D3ZAF5_RAT	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.533	610	284	0	23	632	810	0.753	26	634	706	0.863	5.263E-189	614
D3ZAF5|D3ZAF5_RAT	F7D4G3|F7D4G3_XENTR	0.515	636	306	0	27	658	810	0.780	20	655	674	0.944	1.341E-188	613
D3ZAF5|D3ZAF5_RAT	A0A6I8QGD2|A0A6I8QGD2_XENTR	0.515	636	306	0	27	658	810	0.780	22	657	676	0.941	1.341E-188	613
D3ZAF5|D3ZAF5_RAT	G3RTB6|G3RTB6_GORGO	0.525	621	294	0	23	643	810	0.767	26	644	693	0.893	1.831E-188	612
D3ZAF5|D3ZAF5_RAT	P55906|BGH3_BOVIN	0.519	629	302	0	4	632	810	0.777	7	634	683	0.919	2.501E-188	612
D3ZAF5|D3ZAF5_RAT	A0A6I8RL64|A0A6I8RL64_XENTR	0.535	606	281	0	27	632	810	0.748	25	629	643	0.941	3.416E-188	612
D3ZAF5|D3ZAF5_RAT	Q0V9T4|Q0V9T4_XENTR	0.535	606	281	0	27	632	810	0.748	25	629	677	0.894	3.416E-188	612
